order_id,order_date,user_id,country,customer_gender,customer_age,traffic_source,department,category,brand,product_name,revenue,cost,profit
61989,2025-06-17,49330,United States,F,58,Display,Women,Pants & Capris,ANS,Womens Camouflage Capri Pants Woodland Camo Capris,22.5,12.29,10.21
61990,2025-12-03,49330,United States,F,58,Display,Women,Accessories,Manzella,Manzella Women's Snowflake Convertible Gloves,16.96,6.29,10.67
61996,2025-08-17,49333,Brasil,F,47,Search,Women,Socks & Hosiery,WMU,Ladies Footless Leggings Jeggings/ Blue -L/XL SKU-PAS901145,16.01,6.42,9.59
61998,2025-05-01,49335,United States,F,43,Search,Women,Outerwear & Coats,Guide Gear,Women's Guide Gear Snowflake Jacket,79.99,34.64,45.35
62000,2025-11-06,49335,United States,F,43,Search,Women,Skirts,Sutton Studio,Sutton Studio Stretch Skirt,59.99,23.28,36.71
62001,2024-07-29,49335,United States,F,43,Search,Women,Swim,L*Space,L*Space Sahara's Dream Tab Side Hipster Bottom,75.0,34.88,40.12
62004,2025-01-14,49341,United States,M,67,Search,Men,Jeans,Carhartt,Carhartt 100170 Men's Flame-Resistant Utility Denim Double-F,88.95,47.59,41.36
62004,2025-01-13,49341,United States,M,67,Search,Men,Jeans,Joe's Jeans,Joe's Jeans The Brixton Camden,169.0,83.15,85.85
62007,2025-03-15,49342,United Kingdom,F,12,Search,Women,Plus,dollhouse,Dollhouse Lamb Touch Faux Leather Puffer Vest with Fur Trim ,29.99,14.94,15.05
62008,2025-12-25,49343,Spain,M,67,Search,Men,Fashion Hoodies & Sweatshirts,Crooks & Castles,Crooks & Castles Men's Knit Mayan Pullover,92.0,51.43,40.57
62011,2025-12-15,49344,Brasil,F,58,Organic,Women,Dresses,Maggy London,Maggy London Women's Cap Sleeve Lace Dress,104.99,46.62,58.37
62015,2025-04-27,49347,China,F,42,Facebook,Women,Dresses,AxParis,AX Paris Sequin Long Sleeve V Front Dress,64.5,29.99,34.51
62016,2025-02-11,49347,China,F,42,Facebook,Women,Swim,Melissa Odabash,Melissa Odabash Women's Arizona One Shoulder Maillot Swimsui,152.25,66.69,85.56
62016,2025-02-12,49347,China,F,42,Facebook,Women,Tops & Tees,Next Level,Next Level The Deep V,15.21,8.7,6.51
62016,2025-02-13,49347,China,F,42,Facebook,Women,Accessories,Native Eyewear,Native Eyewear Throttle Sunglasses,80.65,29.68,50.97
62017,2025-07-29,49348,China,M,13,Email,Men,Swim,Speedo,Speedo Men's Easy Stripe Flx System Boardshort,60.0,37.68,22.32
62018,2025-12-11,49350,Brasil,F,56,Search,Women,Jeans,Levi's,Levi's Women's Plus-Size 512 Jean,42.99,22.31,20.68
62018,2025-12-11,49350,Brasil,F,56,Search,Women,Outerwear & Coats,Arc'teryx,Arc'teryx Women's Lanea Long Coat,399.0,191.52,207.48
62018,2025-12-11,49350,Brasil,F,56,Search,Women,Jeans,PAIGE,PAIGE Women's Verdugo Jegging,158.0,88.48,69.52
62019,2025-07-02,49351,China,M,53,Search,Men,Pants,John Varvatos,John Varvatos Mens Plaid Dress Pants 38 Made Italy,169.99,81.09,88.9
62021,2025-02-01,49353,United States,M,69,Search,Men,Socks,HUGO BOSS,HUGO BOSS Men's Abstract Geometric Pattern Mid Calf Dress So,10.69,6.75,3.94
62024,2024-01-10,49356,United States,M,25,Search,Men,Suits & Sport Coats,Cardi International,Tuxedo Vest - Solid Satin with Matching Pin Ascot Lemon,79.95,31.34,48.61
62039,2024-11-18,49365,South Korea,F,42,Search,Women,Intimates,Cocoon,Cocoon Braless Long Leg Body Briefer Capri Style 1386,34.0,16.66,17.34
62042,2025-06-22,49372,China,M,43,Search,Men,Active,Mitchell & Ness,Seattle Seahawks Steve Largent Throwback Premier Blue Jersey,139.95,57.52,82.43
62044,2025-05-30,49374,United States,M,38,Search,Men,Socks,Nautica,Nautica Men's 3-Pack Embroidered No Show Sock,13.6,8.61,4.99
62045,2025-06-21,49375,Brasil,M,46,Search,Men,Tops & Tees,Wrangler,Wrangler Men's Tall-Big Painted Desert Basic Shirt,34.0,19.11,14.89
62050,2024-08-27,49379,Brasil,M,20,Search,Men,Accessories,The Little Alpaca's House,NEW ARRIVAL LUXURIOUS PERUVIAN ALPACA WOOL AVAILABLE IN SEVE,10.99,4.33,6.66
62051,2025-09-25,49380,Japan,M,60,Search,Men,Shorts,Cubavera,Cubavera Men's Cargo Short,55.0,25.74,29.26
62052,2024-11-23,49381,China,M,68,Organic,Men,Fashion Hoodies & Sweatshirts,Allegra K,Allegra K Men Deep V Neck Button Up Front Long Sleeve Leisur,14.05,7.76,6.29
62055,2024-07-29,49383,China,F,23,Search,Women,Plus,Thorlo,Thorlo Unisex Experia Running Sock,15.99,7.34,8.65
62055,2024-07-31,49383,China,F,23,Search,Women,Maternity,Motherhood Maternity,Motherhood Maternity: 3/4 Sleeve Crew Neck Striped Maternity,34.98,13.71,21.27
62056,2024-10-04,49383,China,F,23,Search,Women,Sweaters,O'Neill,O'Neill Juniors Sharp Sweater,46.39,19.99,26.4
62056,2024-10-03,49383,China,F,23,Search,Women,Intimates,Bali,Bali Women's Smooth It Out Cami With Bali Concealers Underwi,46.0,23.14,22.86
62057,2025-09-25,49384,Brasil,F,34,Display,Women,Accessories,HOT,Polar Ex Fleece 6 in 1 Hood -BLACK,14.99,5.34,9.65
62063,2025-02-03,49391,China,M,27,Search,Men,Socks,Icebreaker,Icebreaker Men's Ski+id OTC Socks,25.95,16.74,9.21
62063,2025-02-05,49391,China,M,27,Search,Men,Jeans,Wrangler,Wrangler Men's Retro Slim Bootcut Jean,59.99,29.28,30.71
62071,2025-08-31,49397,United States,F,12,Organic,Women,Sleep & Lounge,Calvin Klein,Calvin Klein Women's Roll Up Pajama Pant,39.0,22.35,16.65
62072,2025-11-04,49397,United States,F,12,Organic,Women,Sweaters,eloquii,eloquii Metallic V-Neck Sweater,24.95,12.03,12.92
62072,2025-11-04,49397,United States,F,12,Organic,Women,Jumpsuits & Rompers,bebe,bebe Kimono One Sleeve Jumpsuit -Web Exclusive,139.0,74.09,64.91
62072,2025-11-01,49397,United States,F,12,Organic,Women,Intimates,George,Ladies Microfiber/Spandex Thong with Embroidered Front Panel,6.99,3.87,3.12
62074,2025-03-31,49397,United States,F,12,Organic,Women,Socks & Hosiery,SmartWool,Smartwool Women's PhD Outdoor Light Crew Socks - Aegean Blue,23.95,10.35,13.6
62074,2025-04-03,49397,United States,F,12,Organic,Women,Leggings,Allegra K,Allegra K Snowflake Print Black Skinny Leggings Pants for Wo,11.94,7.47,4.47
62079,2024-10-31,49401,France,F,56,Search,Women,Intimates,Dominique,Dominique All Lace Longline Bustier Bra (8900),79.0,41.16,37.84
62079,2024-10-31,49401,France,F,56,Search,Women,Dresses,BCBGeneration,Bcbgeneration Women's Mini Dress,98.0,48.71,49.29
62080,2025-02-10,49402,United States,F,37,Search,Women,Maternity,Sweet Mommy,Layered look formal Nursing and Maternity Dress,168.0,81.48,86.52
62081,2025-09-22,49403,China,M,48,Search,Men,Fashion Hoodies & Sweatshirts,Ecko Unltd.,ecko unltd. Men's Aztec Printed Hoodie Sweater,53.55,28.38,25.17
62082,2025-03-15,49403,China,M,48,Search,Men,Shorts,Reef,Reef Men's Pseudopod Chino Style Short,24.97,13.68,11.29
62082,2025-03-15,49403,China,M,48,Search,Men,Tops & Tees,G by GUESS,G by GUESS Poler Tee,19.5,10.28,9.22
62084,2025-11-15,49404,China,F,52,Search,Women,Shorts,MANGO,Mango Women's Velvet Shorts - Ginette,39.99,21.15,18.84
62084,2025-11-17,49404,China,F,52,Search,Women,Jeans,Lucky Brand,Lucky Brand Women's Sofia Boot,63.99,34.49,29.5
62084,2025-11-17,49404,China,F,52,Search,Women,Jumpsuits & Rompers,Allegra K,Allegra K Ladies Black Tie Shoulder Cut Out Sleeve Short Jum,11.09,5.43,5.66
62084,2025-11-16,49404,China,F,52,Search,Women,Suits,Nine West,Nine West English Rose Short Sleeve Skirt Suit,127.51,71.15,56.36
62104,2025-05-18,49419,United States,F,61,Search,Women,Plus,Ray-Ban,Ray-Ban 0RB3491 Aviator Sunglasses,85.0,45.65,39.35
62122,2025-02-09,49430,China,F,56,Search,Women,Accessories,Kate Spade,Kate Spade New York Glitterball-Little Gia  Novelty Case,78.0,28.0,50.0
62124,2024-08-12,49431,United States,M,59,Email,Men,Jeans,Xtreme Couture,Xtreme Couture Affliction Cooper Men's Boot Cut Denim Jeans ,34.99,16.83,18.16
62124,2024-08-12,49431,United States,M,59,Email,Men,Underwear,Hanes,Hanes Men's Classics 4 Pack Stretch Long Leg Boxer Brief,38.0,19.19,18.81
62124,2024-08-11,49431,United States,M,59,Email,Men,Fashion Hoodies & Sweatshirts,Carhartt,Carhartt Men's Big-Tall 3 Season Sweatshirt,64.95,34.03,30.92
62127,2025-01-02,49432,Spain,M,38,Search,Men,Pants,Under Two Flags,Under Two Flags Mens Multi Pocket Camo Cargo Pant,156.0,78.47,77.53
62127,2025-01-01,49432,Spain,M,38,Search,Men,Shorts,UNIONBAY,Unionbay Men's Salem Yd Cargo Short,31.5,14.99,16.51
62134,2024-04-10,49440,China,F,44,Display,Women,Tops & Tees,Russell Athletic,Russell Athletic Women's Dri-Power Micro Fiber Training Work,14.99,8.99,6.0
62134,2024-04-08,49440,China,F,44,Display,Women,Accessories,Mountain Hardwear,Mountain Hardwear Women's Power Stretch Glove,29.93,13.05,16.88
62137,2025-04-18,49442,South Korea,M,43,Search,Men,Sleep & Lounge,Superman,Superman All Over Print Logo Mens Blue Sleep Pant,25.0,10.07,14.93
62141,2025-02-07,49444,China,M,39,Organic,Men,Sleep & Lounge,Tommy Bahama,Tommy Bahama Men's Safari Terry Loop Bathrobe,108.75,41.11,67.64
62141,2025-02-06,49444,China,M,39,Organic,Men,Accessories,Ray-Ban,Ray-Ban Unisex RB4105 Folding Wayfarer Sunglasses,99.65,39.76,59.89
62143,2025-03-13,49445,South Korea,M,67,Search,Men,Tops & Tees,Harriton,Harriton - Men's Long-Sleeve Twill Shirt with Stain-Release,42.99,22.61,20.38
62144,2024-03-13,49445,South Korea,M,67,Search,Men,Accessories,Fratelli,Men's Italian Lambskin Leather Driving Gloves By Fratelli Or,56.95,20.33,36.62
62145,2025-07-24,49447,Brasil,F,59,Search,Women,Intimates,Intimo,Intimo Women's Microfiber Camisole with Contrast Lace,28.8,14.86,13.94
62145,2025-07-24,49447,Brasil,F,59,Search,Women,Swim,Blue Sky Swimwear,Convertible Swimsuit Cover Up-Black Sheer,49.0,20.92,28.08
62146,2025-10-21,49448,Spain,M,52,Search,Men,Sleep & Lounge,Knothe,Flannel PJs #7H9,48.87,21.45,27.42
62150,2025-12-21,49451,United States,M,66,Search,Men,Shorts,Lee,Lee Men's Belted Wyoming Cargo Short,29.9,13.54,16.36
62151,2024-07-03,49451,United States,M,66,Search,Men,Sweaters,UltraClub,8516 UltraClub Interlock Turtleneck,29.93,15.02,14.91
62158,2025-04-19,49454,United States,M,34,Search,Men,Accessories,Geoffrey Beene,Geoffrey Beene Men's Credit Card Trifold,24.99,10.55,14.44
62160,2025-08-15,49455,France,F,47,Search,Women,Intimates,DesignSK,BASIC INVISIBLE CLEAR BRA STRAP BY DESIGNSK,3.75,2.14,1.61
62160,2025-08-14,49455,France,F,47,Search,Women,Jeans,Democracy,Democracy Women's Belted Flare Jean with 3 Button Waistband,78.0,42.51,35.49
62161,2025-12-06,49456,United States,F,37,Search,Women,Maternity,Sweet Mommy,Bamboo Nursing Camisole,25.0,12.0,13.0
62172,2025-10-03,49465,China,M,23,Search,Men,Socks,Bridgedale,Bridgedale Men's Xhale Light Hiker Socks,17.95,11.16,6.79
62174,2025-04-24,49467,China,M,30,Search,Men,Shorts,Haggar,Haggar Mens Classic Plain Front Short,24.9,12.13,12.77
62175,2025-01-17,49468,Brasil,M,51,Search,Men,Fashion Hoodies & Sweatshirts,Fox,Fox Powerlines Sasquatch Fullzip Hoodie,39.38,21.93,17.45
62186,2025-07-22,49473,United States,M,39,Search,Men,Active,Capezio,Capezio Men's Men's Knit Footed Tights With Back Seams,42.73,15.9,26.83
62186,2025-07-25,49473,United States,M,39,Search,Men,Socks,Gold Toe,Gold Toe Men's Canterbury Over the Calf Dress Sock 3-Pack,15.75,10.14,5.61
62186,2025-07-22,49473,United States,M,39,Search,Men,Swim,Arena,Arena Men's Booster Training Xtra Life Lycra Jammer Swimsuit,35.2,20.7,14.5
62186,2025-07-23,49473,United States,M,39,Search,Men,Suits & Sport Coats,Paul Malone,Paul Malone Wedding Vest Set Cream Gold 5pcs Tuxedo Vest + N,49.9,22.01,27.89
62188,2025-11-21,49475,China,M,51,Search,Men,Active,Minus33 Merino Wool,Minus33 100% Merino Wool Base Layer 714 MidWeight 1/4 Length,70.0,30.45,39.55
62189,2024-10-20,49475,China,M,51,Search,Men,Fashion Hoodies & Sweatshirts,Arbor,Arbor Men's The Arbor Hoodie,74.95,41.0,33.95
62191,2025-05-17,49475,China,M,51,Search,Men,Jeans,Diesel,Diesel Men's Larkee 888A Regular Straight-Leg Jean,172.0,91.85,80.15
62191,2025-05-16,49475,China,M,51,Search,Men,Underwear,Calvin Klein,ck one Men's Micro Boxer Brief,24.0,11.14,12.86
62195,2024-10-23,49478,United Kingdom,M,22,Organic,Men,Jeans,Diesel,Diesel Men's Thavar Skinny Straight Leg Jean,193.95,101.05,92.9
62195,2024-10-25,49478,United Kingdom,M,22,Organic,Men,Sweaters,John Ashford,John Ashford Solid Crew Neck Sweater,37.26,17.07,20.19
62204,2025-08-03,49483,France,M,16,Facebook,Men,Fashion Hoodies & Sweatshirts,Football Fanatics,Chevrolet Vintage Chevy Pullover Hoodie - Navy Blue/Gold,49.95,27.72,22.23
62207,2025-12-01,49487,France,F,13,Search,Women,Accessories,Pendleton,Pendleton The Portland Collection Women's Fringed Scarf,118.0,41.89,76.11
62208,2024-12-25,49487,France,F,13,Search,Women,Intimates,Maidenform,Maidenform Women's Control It! Singlet - 12466,46.0,23.92,22.08
62210,2025-08-27,49488,China,M,64,Search,Men,Tops & Tees,Key Industries,Key Industries Men's Heavyweight Pocket Tee,25.0,12.97,12.03
62212,2024-05-10,49489,China,F,23,Email,Women,Fashion Hoodies & Sweatshirts,American Apparel,American Apparel Unisex California Fleece Pullover Hoodie,42.0,18.35,23.65
62212,2024-05-08,49489,China,F,23,Email,Women,Intimates,Oscar de la Renta,Oscar de la Renta Women's Confetti Dots Chemise,25.0,12.57,12.43
62213,2024-01-10,49490,United States,F,13,Search,Women,Sleep & Lounge,The Pajamagram Company,Aged to Perfection Pajamas,55.99,36.0,19.99
62213,2024-01-07,49490,United States,F,13,Search,Women,Dresses,Alki'i,One-size-fits-most Tube Dress/Coverup with Peacock Print (ma,19.99,8.98,11.01
62213,2024-01-10,49490,United States,F,13,Search,Women,Sweaters,Orvis,Classic Cashmere Turtleneck- / Classic Cashmere Turtleneck,149.0,60.64,88.36
62217,2025-11-16,49494,United States,M,34,Search,Men,Accessories,Jaxon,Jaxon Corduroy Ivy Cap,15.95,6.79,9.16
62217,2025-11-15,49494,United States,M,34,Search,Men,Underwear,Diesel,Diesel Men's Kory Shorts,22.0,10.91,11.09
62219,2025-11-04,49497,United States,F,47,Organic,Women,Sweaters,Icebreaker,Icebreaker Women's Bliss Wrap,139.95,66.2,73.75
62243,2024-03-25,49520,China,F,53,Search,Women,Shorts,KUT from the Kloth,KUT from the Kloth Women's Denim Short,58.0,28.42,29.58
62244,2024-05-07,49520,China,F,53,Search,Women,Fashion Hoodies & Sweatshirts,Allegra K,Allegra K Ladies Dark Blue Long Sleeve Drawstring Hooded Swe,14.79,7.41,7.38
62247,2025-08-03,49524,China,M,67,Search,Men,Outerwear & Coats,U.S. Polo Assn.,U.S. Polo Assn. Men's Color Block Bubble Jacket,49.99,21.7,28.29
62247,2025-08-01,49524,China,M,67,Search,Men,Underwear,Papi,Papi Men's Rugby Mesh Tank Bottom,30.0,15.42,14.58
62250,2025-10-20,49529,United Kingdom,F,25,Search,Women,Maternity,A Pea in the Pod,A Pea in the Pod: Short Sleeve Scoop Neck Variegated Stripe ,59.5,24.4,35.1
62250,2025-10-24,49529,United Kingdom,F,25,Search,Women,Sleep & Lounge,Miss Elaine,Miss Elaine Embroidered Tricot Short Gown,33.91,19.23,14.68
62250,2025-10-22,49529,United Kingdom,F,25,Search,Women,Dresses,Jessica Simpson,Jessica Simpson Women's Pointed Ruffle Skirt Strapless Dress,88.8,41.74,47.06
62253,2025-07-14,49530,United States,M,63,Search,Men,Jeans,AG Adriano Goldschmied,AG Adriano Goldschmied Men's Matchbox Slim Straight Jean,129.99,69.41,60.58
62254,2025-08-15,49530,United States,M,63,Search,Men,Sweaters,Fuzzdandy,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweate,42.0,22.26,19.74
62255,2024-07-10,49531,Brasil,M,53,Search,Men,Sleep & Lounge,Touch of Europe Flannel Pants,Peace Symbols Colorful Novelty Print Flannel Tie Cord Plants,23.99,9.72,14.27
62258,2024-01-30,49533,South Korea,F,57,Search,Women,Intimates,Maidenform,Maidenform Women's Bra Safe,10.0,5.27,4.73
62261,2025-07-02,49535,United States,M,19,Organic,Men,Pants,Orvis,Wrinkle-free Cotton Poplin Comfort-waist Pants / Plain Sage,98.0,42.63,55.37
62264,2025-05-19,49537,Spain,F,43,Search,Women,Maternity,Olian,Olian Women's Maternity Front Knot 3/4 Sleeve Top,67.5,29.3,38.2
62266,2025-11-23,49539,United Kingdom,F,53,Search,Women,Shorts,Dockers,Dockers Women's Button Pocket Promo Bermuda,44.0,23.5,20.5
62268,2024-11-04,49542,Japan,F,48,Organic,Women,Socks & Hosiery,Sheec,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non,12.99,5.83,7.16
62269,2025-11-05,49546,China,F,25,Search,Women,Suits,Suit Studio,Suit Studio Blue Oasis Skirt Suit,69.98,43.11,26.87
62271,2024-11-05,49547,China,F,36,Search,Women,Intimates,Serenada,Serenada No-Wire T-Shirt Bra # 296510,10.0,5.67,4.33
62274,2025-07-22,49551,United States,M,54,Search,Men,Tops & Tees,ENDO Apparel,ENDO Apparel M16 Fire Selector Switch Men's T-Shirt,25.0,14.7,10.3
62276,2024-10-25,49552,China,M,64,Search,Men,Shorts,Burnside,Burnside Men's Son Novelty Short,33.75,17.28,16.47
62287,2025-03-19,49562,United States,F,27,Search,Women,Dresses,Jax,Jax Women's Lace Dress,98.0,42.53,55.47
62297,2025-04-28,49569,Brasil,M,69,Search,Men,Fashion Hoodies & Sweatshirts,Vans,Vans Vintage Otw Zip Hoodie Charcoal Heather Mens,33.86,17.88,15.98
62299,2025-11-10,49572,China,F,56,Organic,Women,Intimates,Anna-Kaci,Anna-Kaci S/M Fit Deep Purple Floral Lace Halter Negligee Se,21.9,11.04,10.86
62302,2025-03-17,49572,China,F,56,Organic,Women,Fashion Hoodies & Sweatshirts,,Carhartt Women's Hooded Knit Jacket,45.95,23.57,22.38
62302,2025-03-19,49572,China,F,56,Organic,Women,Sleep & Lounge,Carole Hochman,Midnight by Carole Hochman Women's Modern Comfort Pajama,67.4,42.73,24.67
62302,2025-03-17,49572,China,F,56,Organic,Women,Pants & Capris,Dickies Girl,Dickies Girl Juniors' College Pant- School Uniform,24.99,13.64,11.35
62302,2025-03-15,49572,China,F,56,Organic,Women,Socks & Hosiery,HUE,HUE Women's So Silky Control Top,14.19,6.04,8.15
62310,2024-12-19,49578,Japan,F,23,Search,Women,Blazers & Jackets,Jones New York,Jones New York Women's Plus-Size Seamed Waist Jacket,119.5,48.64,70.86
62314,2025-03-26,49581,Japan,F,33,Search,Women,Shorts,2b by bebe,2B Linen Short,24.95,13.1,11.85
62314,2025-03-24,49581,Japan,F,33,Search,Women,Intimates,b.tempt'd by Wacoal,b.tempt'd by Wacoal Women's Express Yourself Tanga Panty,19.0,9.75,9.25
62315,2024-08-29,49582,Brasil,M,33,Search,Men,Jeans,Wrangler,Wrangler Men's Retro Mid Rise Boot Cut Jean,59.99,34.43,25.56
62316,2024-11-03,49582,Brasil,M,33,Search,Men,Tops & Tees,PUMA,Puma Young Men's No. 1 Logo Tee,21.99,11.87,10.12
62316,2024-11-03,49582,Brasil,M,33,Search,Men,Sweaters,French Connection,French Connection Men's Sangar Grenade Stripe V-neck,88.0,41.1,46.9
62319,2024-12-21,49586,China,F,52,Search,Women,Tops & Tees,Allegra K,Allegra K Women Printed Front Scoop Neck Short Sleeve Tunic ,9.57,5.64,3.93
62319,2024-12-24,49586,China,F,52,Search,Women,Jeans,Jolt,Jolt Juniors Pocket Detail Jean,46.0,25.39,20.61
62321,2024-12-03,49587,United States,F,12,Search,Women,Maternity,Panache,Panache Alisha Full Coverage Nursing Bra (6091),59.0,27.85,31.15
62323,2024-01-05,49587,United States,F,12,Search,Women,Accessories,boxed-gifts,Solid Color Polyester 3 Piece Fleece Hat Scarf & Glove Women,7.99,3.44,4.55
62327,2025-11-09,49590,United States,M,49,Search,Men,Accessories,HDE,HDE Classic Bow Tie,2.95,1.28,1.67
62333,2024-05-23,49597,China,F,14,Search,Women,Maternity,Motherhood Maternity,Motherhood Maternity: Skirted Maternity Swim Bottom,22.98,11.24,11.74
62336,2025-02-17,49599,China,F,14,Organic,Women,Tops & Tees,Calvin Klein,Calvin Klein Women's Hi-Low Tee,49.5,26.09,23.41
62336,2025-02-20,49599,China,F,14,Organic,Women,Active,SmartWool,Smartwool Women's Lightweight Bottom,90.99,35.3,55.69
62337,2025-11-25,49601,Spain,M,23,Organic,Men,Outerwear & Coats,Kuhl,Men's Kuhl Spy Wool Sweater Jacket,159.0,72.82,86.18
62339,2024-10-19,49603,China,M,18,Search,Men,Jeans,G-Star,G-Star Men's Arc 3D Slim Volt Denim,190.0,103.55,86.45
62344,2024-12-19,49609,China,F,65,Search,Women,Suits,Ice,ICE (6230) smart pencil skirt suit black shadow stripe sizes,71.99,43.7,28.29
62349,2025-02-12,49611,China,M,36,Search,Men,Active,PUMA,PUMA Men's Poly Fleece Pullover Hooded Sweatshirt,54.99,24.69,30.3
62349,2025-02-12,49611,China,M,36,Search,Men,Outerwear & Coats,Carhartt,Carhartt Mens Surrey Coat,54.99,26.07,28.92
62349,2025-02-12,49611,China,M,36,Search,Men,Suits & Sport Coats,Sean John,Sean John Mens 1 Button Black Corduroy Sport Coat Jacket Bla,139.99,58.1,81.89
62353,2024-12-26,49613,Spain,M,19,Search,Men,Pants,Lee,Lee Men's Custom Fit Double Pleat Pant,32.99,16.13,16.86
62358,2024-01-28,49618,United States,M,47,Facebook,Men,Underwear,Hanes,Hanes Full-Cut Woven Boxers White # 436BP4,18.1,8.6,9.5
62361,2025-05-27,49620,United Kingdom,M,65,Display,Men,Tops & Tees,Calvin Klein Jeans,Calvin Klein Jeans Men's Heat Of The Night Tee,34.5,20.94,13.56
62361,2025-05-24,49620,United Kingdom,M,65,Display,Men,Suits & Sport Coats,Paul Fredrick,Paul Fredrick Madras Cotton Two-Button Sportcoat,199.5,76.21,123.29
62366,2024-04-30,49625,China,M,70,Search,Men,Jeans,G by GUESS,G by GUESS Zane Straight Leg Jeans - 33 Inseam,54.5,30.79,23.71
62368,2024-04-21,49626,United States,F,39,Facebook,Women,Intimates,Cocoon,Cocoon Braless Long Leg Body Briefer Capri Style 1386,34.0,16.66,17.34
62368,2024-04-24,49626,United States,F,39,Facebook,Women,Accessories,LibbySue,LibbySue-Solid Lightweight Crinkle Scarf,18.0,6.86,11.14
62374,2025-07-18,49630,United States,M,39,Search,Men,Underwear,Jockey,Slim Fit Cotton Stretch V-Neck - 2 pack,29.5,15.16,14.34
62376,2024-11-03,49632,Brasil,F,58,Search,Women,Fashion Hoodies & Sweatshirts,HARAJUKU LOVERS,Harajuku Lovers Expensive Taste Bar Code Hoodie,82.0,39.61,42.39
